Index,Arrival_Time,Creation_Time,x,y,z
10260,1398518812057,1398518812057,9.739215,-1.104046,-0.168202,
10270,1398518812067,1398518812067,9.724577,-1.089373,-0.155372,
10280,1398518812077,1398518812077,9.722720,-1.094937,-0.164479,
10290,1398518812087,1398518812087,9.731833,-1.094913,-0.168217,
10300,1398518812097,1398518812097,9.726404,-1.094898,-0.160842,
10310,1398518812107,1398518812107,9.728288,-1.096690,-0.155343,
10320,1398518812117,1398518812117,9.730074,-1.104091,-0.168130,
10330,1398518812127,1398518812127,9.726309,-1.085750,-0.164580,
10340,1398518812137,1398518812137,9.722844,-1.094841,-0.147983,
10350,1398518812147,1398518812147,9.737359,-1.107765,-0.175490,
10360,1398518812157,1398518812157,9.722872,-1.092975,-0.142499,
10370,1398518812167,1398518812167,9.733580,-1.085746,-0.170137,
10380,1398518812177,1398518812177,9.737496,-1.115037,-0.164435,
10390,1398518812187,1398518812187,9.726432,-1.096721,-0.158995,
10400,1398518812197,1398518812197,9.737249,-1.100473,-0.182880,
10410,1398518812207,1398518812207,9.739244,-1.092958,-0.153626,
10420,1398518812217,1398518812217,9.733648,-1.089381,-0.164609,
10430,1398518812227,1398518812227,9.732013,-1.103997,-0.153481,
10440,1398518812237,1398518812237,9.720879,-1.085734,-0.157206,
10450,1398518812247,1398518812247,9.726501,-1.089290,-0.142556,
10460,1398518812257,1398518812257,9.731710,-1.082098,-0.171984,
10470,1398518812267,1398518812267,9.722666,-1.080224,-0.157263,
10480,1398518812277,1398518812277,9.726391,-1.089375,-0.157220,
10490,1398518812287,1398518812287,9.731779,-1.089422,-0.170093,
10500,1398518812297,1398518812297,9.726433,-1.087498,-0.149903,
10510,1398518812307,1398518812307,9.726528,-1.096646,-0.146164,
10520,1398518812317,1398518812317,9.744782,-1.107644,-0.160884,
10530,1398518812327,1398518812327,9.730199,-1.096618,-0.144360,
10540,1398518812337,1398518812337,9.731848,-1.089369,-0.160929,
10550,1398518812347,1398518812347,9.737305,-1.089363,-0.164638,
10560,1398518812357,1398518812357,9.728206,-1.087532,-0.157249,
10570,1398518812367,1398518812367,9.730144,-1.089282,-0.144418,
10580,1398518812377,1398518812377,9.737415,-1.096656,-0.157248,
10590,1398518812387,1398518812387,9.728342,-1.104026,-0.155285,
10600,1398518812397,1398518812397,9.726446,-1.081954,-0.142614,
10610,1398518812407,1398518812407,9.722625,-1.085789,-0.168217,
10620,1398518812417,1398518812417,9.737552,-1.111305,-0.153466,
10630,1398518812427,1398518812427,9.737456,-1.102158,-0.157205,
10640,1398518812437,1398518812437,9.730211,-1.111363,-0.157075,
10650,1398518812447,1398518812447,9.741126,-1.103974,-0.157219,
10660,1398518812457,1398518812457,9.730088,-1.096703,-0.159023,
10670,1398518812467,1398518812467,9.737470,-1.103991,-0.157190,
10680,1398518812477,1398518812477,9.733703,-1.102250,-0.170006,
10690,1398518812487,1398518812487,9.737469,-1.109525,-0.162645,
10700,1398518812497,1398518812497,9.726390,-1.100441,-0.168130,
10710,1398518812507,1398518812507,9.715422,-1.089429,-0.157133,
10720,1398518812517,1398518812517,9.724577,-1.087529,-0.153554,
10730,1398518812527,1398518812527,9.730089,-1.087480,-0.149931,
10740,1398518812537,1398518812537,9.722679,-1.085746,-0.160886,
10750,1398518812547,1398518812547,9.728206,-1.083843,-0.153612,
10760,1398518812557,1398518812557,9.741098,-1.100306,-0.157248,
10770,1398518812567,1398518812567,9.726405,-1.087520,-0.153568,
10780,1398518812577,1398518812577,9.731766,-1.082055,-0.164653,
10790,1398518812587,1398518812587,9.728247,-1.089345,-0.153568,
10800,1398518812597,1398518812597,9.741140,-1.100274,-0.151749,
10810,1398518812607,1398518812607,9.739146,-1.105944,-0.179185,
10820,1398518812617,1398518812617,9.733717,-1.104084,-0.169992,
10830,1398518812627,1398518812627,9.726445,-1.104088,-0.164435,
10840,1398518812637,1398518812637,9.733786,-1.104031,-0.160827,
10850,1398518812647,1398518812647,9.726392,-1.081997,-0.149946,
10860,1398518812657,1398518812657,9.731874,-1.107792,-0.175447,
10870,1398518812667,1398518812667,9.737223,-1.085738,-0.171998,
10880,1398518812677,1398518812677,9.726363,-1.093085,-0.164522,
10890,1398518812687,1398518812687,9.726391,-1.089375,-0.157220,
10900,1398518812697,1398518812697,9.717250,-1.082042,-0.149874,
10910,1398518812707,1398518812707,9.722776,-1.085672,-0.148055,
10920,1398518812717,1398518812717,9.731998,-1.102163,-0.153496,
10930,1398518812727,1398518812727,9.741154,-1.103952,-0.153553,
10940,1398518812737,1398518812737,9.731985,-1.100329,-0.153510,
10950,1398518812747,1398518812747,9.720962,-1.089359,-0.149845,
10960,1398518812757,1398518812757,9.719147,-1.094891,-0.153453,
10970,1398518812767,1398518812767,9.730185,-1.104006,-0.153467,
10980,1398518812777,1398518812777,9.729991,-1.107844,-0.182764,
10990,1398518812787,1398518812787,9.722844,-1.092997,-0.146164,
11000,1398518812797,1398518812797,9.737471,-1.094769,-0.148098,
11010,1398518812807,1398518812807,9.740974,-1.104090,-0.177381,
11020,1398518812817,1398518812817,9.724741,-1.107690,-0.151562,
11030,1398518812827,1398518812827,9.731820,-1.089390,-0.164595,
11040,1398518812837,1398518812837,9.739216,-1.092980,-0.157291,
11050,1398518812847,1398518812847,9.742804,-1.094859,-0.168303,
11060,1398518812857,1398518812857,9.733663,-1.085682,-0.159139,
11070,1398518812867,1398518812867,9.730019,-1.100445,-0.171825,
11080,1398518812877,1398518812877,9.726267,-1.085782,-0.170079,
11090,1398518812887,1398518812887,9.722776,-1.083827,-0.146237,
11100,1398518812897,1398518812897,9.722844,-1.096685,-0.149801,
11110,1398518812907,1398518812907,9.732026,-1.109520,-0.157103,
11120,1398518812917,1398518812917,9.737442,-1.107702,-0.164493,
11130,1398518812927,1398518812927,9.748452,-1.116838,-0.168172,
11140,1398518812937,1398518812937,9.746569,-1.111356,-0.170034,
11150,1398518812947,1398518812947,9.715381,-1.082083,-0.155358,
11160,1398518812957,1398518812957,9.729993,-1.085710,-0.160943,
11170,1398518812967,1398518812967,9.733717,-1.100395,-0.166355,
11180,1398518812977,1398518812977,9.726405,-1.087520,-0.153568,
11190,1398518812987,1398518812987,9.719010,-1.076553,-0.153598,
11200,1398518812997,1398518812997,9.733786,-1.100342,-0.157190,
11210,1398518813007,1398518813007,9.726432,-1.100410,-0.162632,
11220,1398518813017,1398518813017,9.748453,-1.102082,-0.153625,
11230,1398518813027,1398518813027,9.731916,-1.102227,-0.164493,
11240,1398518813037,1398518813037,9.724412,-1.078434,-0.166457,
11250,1398518813047,1398518813047,9.728068,-1.080260,-0.168304,
11260,1398518813057,1398518813057,9.726405,-1.089364,-0.155387,
11270,1398518813067,1398518813067,9.726404,-1.096742,-0.162661,
11280,1398518813077,1398518813077,9.726418,-1.085665,-0.149917,
11290,1398518813087,1398518813087,9.722666,-1.080224,-0.157263,
11300,1398518813097,1398518813097,9.731752,-1.078377,-0.162849,
11310,1398518813107,1398518813107,9.722625,-1.078411,-0.160944,
11320,1398518813117,1398518813117,9.730103,-1.085625,-0.146280,
11330,1398518813127,1398518813127,9.719050,-1.089432,-0.160828,
11340,1398518813137,1398518813137,9.726254,-1.082103,-0.168275,
11350,1398518813147,1398518813147,9.728370,-1.098471,-0.146164,
11360,1398518813157,1398518813157,9.726391,-1.094908,-0.162675,
11370,1398518813167,1398518813167,9.726391,-1.085686,-0.153583,
11380,1398518813177,1398518813177,9.724535,-1.089405,-0.160871,
11390,1398518813187,1398518813187,9.731902,-1.100393,-0.164508,
11400,1398518813197,1398518813197,9.731738,-1.085765,-0.171955,
11410,1398518813207,1398518813207,9.726321,-1.096806,-0.173658,
11420,1398518813217,1398518813217,9.748233,-1.098564,-0.179315,
11430,1398518813227,1398518813227,9.737470,-1.100303,-0.153553,
11440,1398518813237,1398518813237,9.726322,-1.080206,-0.157292,
11450,1398518813247,1398518813247,9.722790,-1.087506,-0.148041,
11460,1398518813257,1398518813257,9.726446,-1.089332,-0.149888,
11470,1398518813267,1398518813267,9.722652,-1.080234,-0.159096,
11480,1398518813277,1398518813277,9.722625,-1.085789,-0.168217,
11490,1398518813287,1398518813287,9.726213,-1.074757,-0.166500,
11500,1398518813297,1398518813297,9.729979,-1.085721,-0.162776,
11510,1398518813307,1398518813307,9.740947,-1.098578,-0.175592,
11520,1398518813317,1398518813317,9.737305,-1.089363,-0.164638,
11530,1398518813327,1398518813327,9.741071,-1.100327,-0.160914,
11540,1398518813337,1398518813337,9.737414,-1.100345,-0.160885,
11550,1398518813347,1398518813347,9.730047,-1.094890,-0.162704,
11560,1398518813357,1398518813357,9.741126,-1.107662,-0.160856,
11570,1398518813367,1398518813367,9.726391,-1.089375,-0.157220,
11580,1398518813377,1398518813377,9.720852,-1.082066,-0.157235,
11590,1398518813387,1398518813387,9.731957,-1.105884,-0.162631,
11600,1398518813397,1398518813397,9.730074,-1.098558,-0.162675,
11610,1398518813407,1398518813407,9.726474,-1.089311,-0.146222,
11620,1398518813417,1398518813417,9.740934,-1.089367,-0.168332,
11630,1398518813427,1398518813427,9.722693,-1.089425,-0.162690,
11640,1398518813437,1398518813437,9.719243,-1.096661,-0.142441,
11650,1398518813447,1398518813447,9.719161,-1.089347,-0.146165,
11660,1398518813457,1398518813457,9.711807,-1.080192,-0.142514,
11670,1398518813467,1398518813467,9.730075,-1.089336,-0.153583,
11680,1398518813477,1398518813477,9.726514,-1.102190,-0.153452,
11690,1398518813487,1398518813487,9.724535,-1.089405,-0.160871,
11700,1398518813497,1398518813497,9.730089,-1.085636,-0.148113,
11710,1398518813507,1398518813507,9.715367,-1.082093,-0.157191,
11720,1398518813517,1398518813517,9.719106,-1.085701,-0.149859,
11730,1398518813527,1398518813527,9.737373,-1.094844,-0.160928,
11740,1398518813537,1398518813537,9.740975,-1.089335,-0.162834,
11750,1398518813547,1398518813547,9.724536,-1.078338,-0.149961,
11760,1398518813557,1398518813557,9.737224,-1.078360,-0.164725,
11770,1398518813567,1398518813567,9.720728,-1.080318,-0.171912,
11780,1398518813577,1398518813577,9.726377,-1.100452,-0.169963,
11790,1398518813587,1398518813587,9.715463,-1.094930,-0.157090,
11800,1398518813597,1398518813597,9.739228,-1.111413,-0.173643,
11810,1398518813607,1398518813607,9.726280,-1.089460,-0.171883,
11820,1398518813617,1398518813617,9.741235,-1.126022,-0.164377,
11830,1398518813627,1398518813627,9.726377,-1.089385,-0.159053,
11840,1398518813637,1398518813637,9.726350,-1.085718,-0.159082,
11850,1398518813647,1398518813647,9.719132,-1.100435,-0.160741,
11860,1398518813657,1398518813657,9.722624,-1.089478,-0.171854,
11870,1398518813667,1398518813667,9.739257,-1.094792,-0.153611,
11880,1398518813677,1398518813677,9.730240,-1.096586,-0.138861,
11890,1398518813687,1398518813687,9.741030,-1.102203,-0.168231,
11900,1398518813697,1398518813697,9.733896,-1.100257,-0.142527,
11910,1398518813707,1398518813707,9.737456,-1.092935,-0.148112,
11920,1398518813717,1398518813717,9.726460,-1.098544,-0.157147,
11930,1398518813727,1398518813727,9.730102,-1.107759,-0.168101,
11940,1398518813737,1398518813737,9.741016,-1.089303,-0.157335,
11950,1398518813747,1398518813747,9.720948,-1.081992,-0.144404,
11960,1398518813757,1398518813757,9.733854,-1.100289,-0.148026,
11970,1398518813767,1398518813767,9.737373,-1.104066,-0.170021,
11980,1398518813777,1398518813777,9.726364,-1.083863,-0.155430,
11990,1398518813787,1398518813787,9.733813,-1.102165,-0.155343,
12000,1398518813797,1398518813797,9.737429,-1.104023,-0.162689,
12010,1398518813807,1398518813807,9.730021,-1.085689,-0.157277,
12020,1398518813817,1398518813817,9.728356,-1.100326,-0.149815,
12030,1398518813827,1398518813827,9.722652,-1.083923,-0.162733,
12040,1398518813837,1398518813837,9.737305,-1.089363,-0.164638,
12050,1398518813847,1398518813847,9.733730,-1.100384,-0.164522,
12060,1398518813857,1398518813857,9.741057,-1.100338,-0.162747,
12070,1398518813867,1398518813867,9.733511,-1.083954,-0.177483,
12080,1398518813877,1398518813877,9.737442,-1.096635,-0.153582,
12090,1398518813887,1398518813887,9.731957,-1.096662,-0.153539,
12100,1398518813897,1398518813897,9.737497,-1.103970,-0.153524,
12110,1398518813907,1398518813907,9.726446,-1.089332,-0.149888,
12120,1398518813917,1398518813917,9.744769,-1.103966,-0.159081,
12130,1398518813927,1398518813927,9.733717,-1.100395,-0.166355,
12140,1398518813937,1398518813937,9.744659,-1.087451,-0.157378,
12150,1398518813947,1398518813947,9.728274,-1.089323,-0.149902,
12160,1398518813957,1398518813957,9.737360,-1.100388,-0.168217,
12170,1398518813967,1398518813967,9.741015,-1.102214,-0.170064,
12180,1398518813977,1398518813977,9.744631,-1.104072,-0.177410,
12190,1398518813987,1398518813987,9.726280,-1.096838,-0.179157,
12200,1398518813997,1398518813997,9.733688,-1.107794,-0.177294,
12210,1398518814007,1398518814007,9.715367,-1.082093,-0.157191,
12220,1398518814017,1398518814017,9.737292,-1.081996,-0.159197,
12230,1398518814027,1398518814027,9.726363,-1.089396,-0.160886,
12240,1398518814037,1398518814037,9.722639,-1.074712,-0.155474,
12250,1398518814047,1398518814047,9.726446,-1.085643,-0.146251,
12260,1398518814057,1398518814057,9.733759,-1.096674,-0.157219,
12270,1398518814067,1398518814067,9.744741,-1.094765,-0.153654,
12280,1398518814077,1398518814077,9.724508,-1.085737,-0.160900,
12290,1398518814087,1398518814087,9.748384,-1.103980,-0.164608,
12300,1398518814097,1398518814097,9.730020,-1.096756,-0.168188,
12310,1398518814107,1398518814107,9.733566,-1.082067,-0.168333,
12320,1398518814117,1398518814117,9.731903,-1.085638,-0.149960,
12330,1398518814127,1398518814127,9.733799,-1.105864,-0.160813,
12340,1398518814137,1398518814137,9.719119,-1.089379,-0.151663,
12350,1398518814147,1398518814147,9.737456,-1.100313,-0.155386,
12360,1398518814157,1398518814157,9.728191,-1.085698,-0.157263,
12370,1398518814167,1398518814167,9.726418,-1.085665,-0.149917,
12380,1398518814177,1398518814177,9.730088,-1.094858,-0.157205,
12390,1398518814187,1398518814187,9.728260,-1.094867,-0.157191,
12400,1398518814197,1398518814197,9.728219,-1.085677,-0.153597,
12410,1398518814207,1398518814207,9.731985,-1.094796,-0.148055,
12420,1398518814217,1398518814217,9.731902,-1.104082,-0.168144,
12430,1398518814227,1398518814227,9.726610,-1.103960,-0.142440,
12440,1398518814237,1398518814237,9.733869,-1.100278,-0.146193,
12450,1398518814247,1398518814247,9.726404,-1.096742,-0.162661,
12460,1398518814257,1398518814257,9.741098,-1.111372,-0.168158,
12470,1398518814267,1398518814267,9.744837,-1.111291,-0.157190,
12480,1398518814277,1398518814277,9.724564,-1.082006,-0.149932,
12490,1398518814287,1398518814287,9.731861,-1.100425,-0.170006,
12500,1398518814297,1398518814297,9.726405,-1.089364,-0.155387,
12510,1398518814307,1398518814307,9.741043,-1.104037,-0.168216,
12520,1398518814317,1398518814317,9.733704,-1.094872,-0.162733,
12530,1398518814327,1398518814327,9.737360,-1.100388,-0.168217,
12540,1398518814337,1398518814337,9.730185,-1.104006,-0.153467,
12550,1398518814347,1398518814347,9.739339,-1.109484,-0.157161,
12560,1398518814357,1398518814357,9.733647,-1.104137,-0.179156,
12570,1398518814367,1398518814367,9.730035,-1.074612,-0.144534,
12580,1398518814377,1398518814377,9.737373,-1.102221,-0.168202,
12590,1398518814387,1398518814387,9.728206,-1.083843,-0.153612,
12600,1398518814397,1398518814397,9.730212,-1.103985,-0.149801,
12610,1398518814407,1398518814407,9.718885,-1.078493,-0.171913,
12620,1398518814417,1398518814417,9.724617,-1.107786,-0.168058,
12630,1398518814427,1398518814427,9.730157,-1.098494,-0.151677,
12640,1398518814437,1398518814437,9.726418,-1.098576,-0.162646,
12650,1398518814447,1398518814447,9.724672,-1.096676,-0.149816,
12660,1398518814457,1398518814457,9.737318,-1.100419,-0.173715,
12670,1398518814467,1398518814467,9.722831,-1.096696,-0.151634,
12680,1398518814477,1398518814477,9.737496,-1.111348,-0.160798,
12690,1398518814487,1398518814487,9.744645,-1.096684,-0.168303,
12700,1398518814497,1398518814497,9.722734,-1.085704,-0.153554,
12710,1398518814507,1398518814507,9.715614,-1.087435,-0.129654,
12720,1398518814517,1398518814517,9.733704,-1.094872,-0.162733,
12730,1398518814527,1398518814527,9.722816,-1.100396,-0.157104,
12740,1398518814537,1398518814537,9.740988,-1.104080,-0.175548,
12750,1398518814547,1398518814547,9.731862,-1.085670,-0.155459,
12760,1398518814557,1398518814557,9.719078,-1.085722,-0.153525,
12770,1398518814567,1398518814567,9.744741,-1.102143,-0.160928,
12780,1398518814577,1398518814577,9.730046,-1.100423,-0.168159,
12790,1398518814587,1398518814587,9.722844,-1.096685,-0.149801,
12800,1398518814597,1398518814597,9.722844,-1.104063,-0.157075,
12810,1398518814607,1398518814607,9.715285,-1.071090,-0.157278,
12820,1398518814617,1398518814617,9.726364,-1.078329,-0.149975,
12830,1398518814627,1398518814627,9.719049,-1.100499,-0.171739,
12840,1398518814637,1398518814637,9.732013,-1.100308,-0.149844,
12850,1398518814647,1398518814647,9.739285,-1.098460,-0.153582,
12860,1398518814657,1398518814657,9.741002,-1.098536,-0.168260,
12870,1398518814667,1398518814667,9.731710,-1.082098,-0.171984,
12880,1398518814677,1398518814677,9.733731,-1.094851,-0.159067,
12890,1398518814687,1398518814687,9.726281,-1.078393,-0.160973,
12900,1398518814697,1398518814697,9.730046,-1.100423,-0.168159,
12910,1398518814707,1398518814707,9.717305,-1.085688,-0.146179,
12920,1398518814717,1398518814717,9.726349,-1.102318,-0.175447,
12930,1398518814727,1398518814727,9.719036,-1.094976,-0.168116,
12940,1398518814737,1398518814737,9.744810,-1.103934,-0.153582,
12950,1398518814747,1398518814747,9.730005,-1.104144,-0.177295,
12960,1398518814757,1398518814757,9.733689,-1.098572,-0.168202,
12970,1398518814767,1398518814767,9.742927,-1.107675,-0.164536,
12980,1398518814777,1398518814777,9.733689,-1.100416,-0.170021,
12990,1398518814787,1398518814787,9.737331,-1.104098,-0.175519,
13000,1398518814797,1398518814797,9.733690,-1.089350,-0.159110,
13010,1398518814807,1398518814807,9.722720,-1.100470,-0.169934,
13020,1398518814817,1398518814817,9.731889,-1.096715,-0.162704,
13030,1398518814827,1398518814827,9.728273,-1.096701,-0.157176,
13040,1398518814837,1398518814837,9.722624,-1.089478,-0.171854,
13050,1398518814847,1398518814847,9.730075,-1.096713,-0.160856,
13060,1398518814857,1398518814857,9.741072,-1.096638,-0.157277,
13070,1398518814867,1398518814867,9.731972,-1.098496,-0.153525,
13080,1398518814877,1398518814877,9.739257,-1.094792,-0.153611,
13090,1398518814887,1398518814887,9.731861,-1.094892,-0.164551,
13100,1398518814897,1398518814897,9.739120,-1.085676,-0.162848,
13110,1398518814907,1398518814907,9.724453,-1.082091,-0.164595,
13120,1398518814917,1398518814917,9.722515,-1.074807,-0.171970,
13130,1398518814927,1398518814927,9.731710,-1.085786,-0.175621,
13140,1398518814937,1398518814937,9.730061,-1.096724,-0.162689,
13150,1398518814947,1398518814947,9.737347,-1.085643,-0.155502,
13160,1398518814957,1398518814957,9.748411,-1.103959,-0.160942,
13170,1398518814967,1398518814967,9.719132,-1.096746,-0.157104,
13180,1398518814977,1398518814977,9.731848,-1.100436,-0.171839,
13190,1398518814987,1398518814987,9.737401,-1.102200,-0.164536,
13200,1398518814997,1398518814997,9.737471,-1.089236,-0.142643,
13210,1398518815007,1398518815007,9.737470,-1.103991,-0.157190,
13220,1398518815017,1398518815017,9.726226,-1.089502,-0.179215,
13230,1398518815027,1398518815027,9.744632,-1.096695,-0.170136,
13240,1398518815037,1398518815037,9.726432,-1.096721,-0.158995,
13250,1398518815047,1398518815047,9.737442,-1.100324,-0.157219,
13260,1398518815057,1398518815057,9.731903,-1.089327,-0.153597,
13270,1398518815067,1398518815067,9.726487,-1.098523,-0.153481,
13280,1398518815077,1398518815077,9.728219,-1.089366,-0.157234,
13290,1398518815087,1398518815087,9.733663,-1.089371,-0.162776,
13300,1398518815097,1398518815097,9.726446,-1.089332,-0.149888,
13310,1398518815107,1398518815107,9.726377,-1.085696,-0.155416,
13320,1398518815117,1398518815117,9.730033,-1.098590,-0.168174,
13330,1398518815127,1398518815127,9.726487,-1.094834,-0.149845,
13340,1398518815137,1398518815137,9.739298,-1.100294,-0.153568,
13350,1398518815147,1398518815147,9.726569,-1.105837,-0.149758,
13360,1398518815157,1398518815157,9.719284,-1.104007,-0.144216,
13370,1398518815167,1398518815167,9.722569,-1.085831,-0.175549,
13380,1398518815177,1398518815177,9.726501,-1.089290,-0.142556,
13390,1398518815187,1398518815187,9.741031,-1.089292,-0.155502,
13400,1398518815197,1398518815197,9.733759,-1.096674,-0.157219,
13410,1398518815207,1398518815207,9.733677,-1.085671,-0.157306,
13420,1398518815217,1398518815217,9.737387,-1.100366,-0.164551,
13430,1398518815227,1398518815227,9.746638,-1.107614,-0.157233,
13440,1398518815237,1398518815237,9.731931,-1.089305,-0.149931,
13450,1398518815247,1398518815247,9.733993,-1.105716,-0.135152,
13460,1398518815257,1398518815257,9.730184,-1.107695,-0.157104,
13470,1398518815267,1398518815267,9.730129,-1.100360,-0.157162,
13480,1398518815277,1398518815277,9.737360,-1.096699,-0.164580,
13490,1398518815287,1398518815287,9.733771,-1.105886,-0.164478,
13500,1398518815297,1398518815297,9.722748,-1.096760,-0.162632,
13510,1398518815307,1398518815307,9.731889,-1.096715,-0.162704,
13520,1398518815317,1398518815317,9.726473,-1.096689,-0.153496,
13530,1398518815327,1398518815327,9.728247,-1.093033,-0.157205,
13540,1398518815337,1398518815337,9.728356,-1.104015,-0.153452,
13550,1398518815347,1398518815347,9.733731,-1.089318,-0.153611,
13560,1398518815357,1398518815357,9.733731,-1.089318,-0.153611,
13570,1398518815367,1398518815367,9.730198,-1.100307,-0.147997,
13580,1398518815377,1398518815377,9.733731,-1.096695,-0.160885,
13590,1398518815387,1398518815387,9.726377,-1.094919,-0.164508,
13600,1398518815397,1398518815397,9.744810,-1.103934,-0.153582,
13610,1398518815407,1398518815407,9.752094,-1.114986,-0.168216,
13620,1398518815417,1398518815417,9.726351,-1.074651,-0.148171,
13630,1398518815427,1398518815427,9.733745,-1.100374,-0.162689,
13640,1398518815437,1398518815437,9.719105,-1.100456,-0.164407,
13650,1398518815447,1398518815447,9.728219,-1.096744,-0.164508,
13660,1398518815457,1398518815457,9.737387,-1.104055,-0.168188,
13670,1398518815467,1398518815467,9.726474,-1.089311,-0.146222,
13680,1398518815477,1398518815477,9.733594,-1.089424,-0.171941,
13690,1398518815487,1398518815487,9.733676,-1.089360,-0.160943,
13700,1398518815497,1398518815497,9.719244,-1.087439,-0.133349,
13710,1398518815507,1398518815507,9.737360,-1.096699,-0.164580,
13720,1398518815517,1398518815517,9.737360,-1.094854,-0.162761,
13730,1398518815527,1398518815527,9.741126,-1.100285,-0.153582,
13740,1398518815537,1398518815537,9.728343,-1.096648,-0.148012,
13750,1398518815547,1398518815547,9.733786,-1.100342,-0.157190,
13760,1398518815557,1398518815557,9.755752,-1.107591,-0.160971,
13770,1398518815567,1398518815567,9.726527,-1.107713,-0.157075,
13780,1398518815577,1398518815577,9.724577,-1.085684,-0.151736,
13790,1398518815587,1398518815587,9.739325,-1.115028,-0.164449,
13800,1398518815597,1398518815597,9.730144,-1.094816,-0.149873,
13810,1398518815607,1398518815607,9.748274,-1.096687,-0.171998,
13820,1398518815617,1398518815617,9.739312,-1.100283,-0.151735,
13830,1398518815627,1398518815627,9.731793,-1.085723,-0.164624,
13840,1398518815637,1398518815637,9.731985,-1.100329,-0.153510,
13850,1398518815647,1398518815647,9.731807,-1.082023,-0.159154,
13860,1398518815657,1398518815657,9.726473,-1.104067,-0.160770,
13870,1398518815667,1398518815667,9.722734,-1.085704,-0.153554,
13880,1398518815677,1398518815677,9.742940,-1.107664,-0.162703,
13890,1398518815687,1398518815687,9.726377,-1.085696,-0.155416,
13900,1398518815697,1398518815697,9.730033,-1.096745,-0.166355,
13910,1398518815707,1398518815707,9.722858,-1.096675,-0.147968,
13920,1398518815717,1398518815717,9.731875,-1.096726,-0.164537,
13930,1398518815727,1398518815727,9.730268,-1.100253,-0.138832,
13940,1398518815737,1398518815737,9.733730,-1.100384,-0.164522,
13950,1398518815747,1398518815747,9.733923,-1.103924,-0.142498,
13960,1398518815757,1398518815757,9.733786,-1.096653,-0.153553,
13970,1398518815767,1398518815767,9.737250,-1.082028,-0.164696,
13980,1398518815777,1398518815777,9.740989,-1.102235,-0.173730,
13990,1398518815787,1398518815787,9.730021,-1.085689,-0.157277,
14000,1398518815797,1398518815797,9.733731,-1.096695,-0.160885,
14010,1398518815807,1398518815807,9.731889,-1.094871,-0.160885,
14020,1398518815817,1398518815817,9.728232,-1.094888,-0.160856,
14030,1398518815827,1398518815827,9.726460,-1.096699,-0.155329,
14040,1398518815837,1398518815837,9.726432,-1.096721,-0.158995,
14050,1398518815847,1398518815847,9.741167,-1.115008,-0.162631,
14060,1398518815857,1398518815857,9.719037,-1.082065,-0.155387,
14070,1398518815867,1398518815867,9.733813,-1.100320,-0.153524,
14080,1398518815877,1398518815877,9.730129,-1.096671,-0.153525,
14090,1398518815887,1398518815887,9.732095,-1.107622,-0.146120,
14100,1398518815897,1398518815897,9.733746,-1.087463,-0.149960,
14110,1398518815907,1398518815907,9.726336,-1.085728,-0.160915,
14120,1398518815917,1398518815917,9.737401,-1.100356,-0.162718,
14130,1398518815927,1398518815927,9.719037,-1.083909,-0.157206,
14140,1398518815937,1398518815937,9.724536,-1.082027,-0.153597,
14150,1398518815947,1398518815947,9.737415,-1.096656,-0.157248,
14160,1398518815957,1398518815957,9.731889,-1.104093,-0.169977,
14170,1398518815967,1398518815967,9.726363,-1.085707,-0.157249,
14180,1398518815977,1398518815977,9.737442,-1.096635,-0.153582,
14190,1398518815987,1398518815987,9.737195,-1.085760,-0.175664,
14200,1398518815997,1398518815997,9.726336,-1.089417,-0.164551,
14210,1398518816007,1398518816007,9.737401,-1.094822,-0.157263,
14220,1398518816017,1398518816017,9.741098,-1.103995,-0.160885,
14230,1398518816027,1398518816027,9.719160,-1.096725,-0.153438,
14240,1398518816037,1398518816037,9.731998,-1.104008,-0.155314,
14250,1398518816047,1398518816047,9.722899,-1.102176,-0.147925,
14260,1398518816057,1398518816057,9.718996,-1.078408,-0.157249,
14270,1398518816067,1398518816067,9.715284,-1.074779,-0.160915,
14280,1398518816077,1398518816077,9.722583,-1.089510,-0.177353,
14290,1398518816087,1398518816087,9.739119,-1.098587,-0.175577,
14300,1398518816097,1398518816097,9.737290,-1.100441,-0.177381,
14310,1398518816107,1398518816107,9.733745,-1.098529,-0.160871,
14320,1398518816117,1398518816117,9.733787,-1.089275,-0.146280,
14330,1398518816127,1398518816127,9.722734,-1.089393,-0.157191,
14340,1398518816137,1398518816137,9.726418,-1.100420,-0.164464,
14350,1398518816147,1398518816147,9.739229,-1.098502,-0.160914,
14360,1398518816157,1398518816157,9.733594,-1.089424,-0.171941,
14370,1398518816167,1398518816167,9.730129,-1.096671,-0.153525,
14380,1398518816177,1398518816177,9.739119,-1.102276,-0.179214,
14390,1398518816187,1398518816187,9.737484,-1.096603,-0.148083,
14400,1398518816197,1398518816197,9.744576,-1.089359,-0.170194,
14410,1398518816207,1398518816207,9.726473,-1.096689,-0.153496,
14420,1398518816217,1398518816217,9.733622,-1.078336,-0.157364,
14430,1398518816227,1398518816227,9.731944,-1.096672,-0.155372,
14440,1398518816237,1398518816237,9.726363,-1.089396,-0.160886,
14450,1398518816247,1398518816247,9.737360,-1.100388,-0.168217,
14460,1398518816257,1398518816257,9.744714,-1.098475,-0.160957,
14470,1398518816267,1398518816267,9.733704,-1.089339,-0.157277,
14480,1398518816277,1398518816277,9.726446,-1.094866,-0.155343,
