Index,Arrival_Time,Creation_Time,x,y,z
27810,1398520066065,1398520066065,-0.217291,-0.183101,-9.901813,
27820,1398520066075,1398520066075,-0.217386,-0.164731,-9.896459,
27830,1398520066085,1398520066085,-0.235654,-0.155587,-9.885389,
27840,1398520066095,1398520066095,-0.222802,-0.164704,-9.887251,
27850,1398520066105,1398520066105,-0.243118,-0.146518,-9.896402,
27860,1398520066115,1398520066115,-0.224657,-0.159201,-9.885447,
27870,1398520066125,1398520066125,-0.239366,-0.159337,-9.896329,
27880,1398520066135,1398520066135,-0.246610,-0.161164,-9.888926,
27890,1398520066145,1398520066145,-0.228258,-0.159177,-9.878086,
27900,1398520066155,1398520066155,-0.232053,-0.157456,-9.894568,
27910,1398520066165,1398520066165,-0.228410,-0.161138,-9.900067,
27920,1398520066175,1398520066175,-0.228314,-0.162908,-9.889055,
27930,1398520066185,1398520066185,-0.242788,-0.164707,-9.870596,
27940,1398520066195,1398520066195,-0.220973,-0.161006,-9.883628,
27950,1398520066205,1398520066205,-0.235586,-0.168446,-9.888954,
27960,1398520066215,1398520066215,-0.242981,-0.161167,-9.892620,
27970,1398520066225,1398520066225,-0.213729,-0.161024,-9.892850,
27980,1398520066235,1398520066235,-0.224643,-0.157346,-9.881795,
27990,1398520066245,1398520066245,-0.228218,-0.168367,-9.881680,
28000,1398520066255,1398520066255,-0.228272,-0.161032,-9.881738,
28010,1398520066265,1398520066265,-0.224616,-0.168392,-9.889040,
28020,1398520066275,1398520066275,-0.231998,-0.157414,-9.887237,
28030,1398520066285,1398520066285,-0.230251,-0.148246,-9.889156,
28040,1398520066295,1398520066295,-0.235723,-0.157485,-9.896373,
28050,1398520066305,1398520066305,-0.228204,-0.166512,-9.878028,
28060,1398520066315,1398520066315,-0.224658,-0.173957,-9.899994,
28070,1398520066325,1398520066325,-0.228218,-0.168367,-9.881680,
28080,1398520066335,1398520066335,-0.244754,-0.164823,-9.888911,
28090,1398520066345,1398520066345,-0.228369,-0.159262,-9.892750,
28100,1398520066355,1398520066355,-0.222939,-0.159277,-9.900125,
28110,1398520066365,1398520066365,-0.224727,-0.166632,-9.901885,
28120,1398520066375,1398520066375,-0.235681,-0.153764,-9.887237,
28130,1398520066385,1398520066385,-0.221070,-0.161081,-9.896459,
28140,1398520066395,1398520066395,-0.220987,-0.168395,-9.892735,
28150,1398520066405,1398520066405,-0.226500,-0.175821,-9.903631,
28160,1398520066415,1398520066415,-0.217317,-0.166522,-9.889112,
28170,1398520066425,1398520066425,-0.228245,-0.164699,-9.881708,
28180,1398520066435,1398520066435,-0.224452,-0.181175,-9.879774,
28190,1398520066445,1398520066445,-0.222789,-0.175761,-9.896328,
28200,1398520066455,1398520066455,-0.220974,-0.179451,-9.901813,
28210,1398520066465,1398520066465,-0.239324,-0.157460,-9.889012,
28220,1398520066475,1398520066475,-0.239241,-0.155552,-9.876196,
28230,1398520066485,1398520066485,-0.228327,-0.157385,-9.885432,
28240,1398520066495,1398520066495,-0.226486,-0.175810,-9.901798,
28250,1398520066505,1398520066505,-0.217414,-0.168441,-9.903761,
28260,1398520066515,1398520066515,-0.221042,-0.162904,-9.894611,
28270,1398520066525,1398520066525,-0.221057,-0.170293,-9.903718,
28280,1398520066535,1398520066535,-0.237606,-0.150159,-9.896416,
28290,1398520066545,1398520066545,-0.220919,-0.173875,-9.889026,
28300,1398520066555,1398520066555,-0.239421,-0.159379,-9.903661,
28310,1398520066565,1398520066565,-0.235585,-0.159223,-9.879862,
28320,1398520066575,1398520066575,-0.239228,-0.166608,-9.885274,
28330,1398520066585,1398520066585,-0.217332,-0.175755,-9.900037,
28340,1398520066595,1398520066595,-0.220987,-0.164706,-9.889098,
28350,1398520066605,1398520066605,-0.222898,-0.157401,-9.892807,
28360,1398520066615,1398520066615,-0.221015,-0.168416,-9.896400,
28370,1398520066625,1398520066625,-0.235613,-0.161089,-9.885345,
28380,1398520066635,1398520066635,-0.228300,-0.164742,-9.889040,
28390,1398520066645,1398520066645,-0.235613,-0.164778,-9.888983,
28400,1398520066655,1398520066655,-0.224712,-0.161088,-9.894597,
28410,1398520066665,1398520066665,-0.228300,-0.168431,-9.892677,
28420,1398520066675,1398520066675,-0.228204,-0.172045,-9.883484,
28430,1398520066685,1398520066685,-0.224616,-0.164703,-9.885404,
28440,1398520066695,1398520066695,-0.217331,-0.172066,-9.896400,
28450,1398520066705,1398520066705,-0.213647,-0.168338,-9.889127,
28460,1398520066715,1398520066715,-0.228383,-0.161117,-9.896401,
28470,1398520066725,1398520066725,-0.235613,-0.162933,-9.887164,
28480,1398520066735,1398520066735,-0.224588,-0.160993,-9.878100,
28490,1398520066745,1398520066745,-0.231902,-0.170251,-9.887136,
28500,1398520066755,1398520066755,-0.235558,-0.161046,-9.878015,
28510,1398520066765,1398520066765,-0.239379,-0.157503,-9.896344,
28520,1398520066775,1398520066775,-0.235723,-0.157485,-9.896373,
28530,1398520066785,1398520066785,-0.237387,-0.179500,-9.896184,
28540,1398520066795,1398520066795,-0.230101,-0.172108,-9.892633,
28550,1398520066805,1398520066805,-0.222967,-0.164832,-9.909245,
28560,1398520066815,1398520066815,-0.235792,-0.159383,-9.907355,
28570,1398520066825,1398520066825,-0.228410,-0.153760,-9.892793,
28580,1398520066835,1398520066835,-0.221097,-0.164791,-9.903761,
28590,1398520066845,1398520066845,-0.217276,-0.172023,-9.889069,
28600,1398520066855,1398520066855,-0.228272,-0.157343,-9.878100,
28610,1398520066865,1398520066865,-0.224561,-0.168349,-9.881708,
28620,1398520066875,1398520066875,-0.231929,-0.164739,-9.885345,
28630,1398520066885,1398520066885,-0.230129,-0.172129,-9.896299,
28640,1398520066895,1398520066895,-0.228493,-0.157513,-9.907428,
28650,1398520066905,1398520066905,-0.232067,-0.164845,-9.903675,
28660,1398520066915,1398520066915,-0.213839,-0.161109,-9.907514,
28670,1398520066925,1398520066925,-0.222830,-0.168415,-9.894553,
28680,1398520066935,1398520066935,-0.230197,-0.162960,-9.896372,
28690,1398520066945,1398520066945,-0.242912,-0.161114,-9.883455,
28700,1398520066955,1398520066955,-0.224823,-0.161173,-9.909261,
28710,1398520066965,1398520066965,-0.228273,-0.164721,-9.885374,
28720,1398520066975,1398520066975,-0.228287,-0.173954,-9.896299,
28730,1398520066985,1398520066985,-0.232012,-0.161114,-9.892706,
28740,1398520066995,1398520066995,-0.217441,-0.164773,-9.903790,
28750,1398520067005,1398520067005,-0.217455,-0.162939,-9.903805,
28760,1398520067015,1398520067015,-0.222844,-0.179492,-9.907297,
28770,1398520067025,1398520067025,-0.217455,-0.164784,-9.905623,
28780,1398520067035,1398520067035,-0.233730,-0.168415,-9.885303,
28790,1398520067045,1398520067045,-0.228245,-0.168388,-9.885345,
28800,1398520067055,1398520067055,-0.220987,-0.164706,-9.889098,
28810,1398520067065,1398520067065,-0.224836,-0.153806,-9.903819,
28820,1398520067075,1398520067075,-0.228410,-0.153760,-9.892793,
28830,1398520067085,1398520067085,-0.230266,-0.161168,-9.903718,
28840,1398520067095,1398520067095,-0.235599,-0.164767,-9.887150,
28850,1398520067105,1398520067105,-0.221015,-0.172105,-9.900038,
28860,1398520067115,1398520067115,-0.239187,-0.168421,-9.881594,
28870,1398520067125,1398520067125,-0.228355,-0.166629,-9.898190,
28880,1398520067135,1398520067135,-0.231957,-0.172138,-9.896285,
28890,1398520067145,1398520067145,-0.220988,-0.183151,-9.907282,
28900,1398520067155,1398520067155,-0.237455,-0.159264,-9.885346,
28910,1398520067165,1398520067165,-0.228218,-0.172056,-9.885317,
28920,1398520067175,1398520067175,-0.224507,-0.179373,-9.885287,
28930,1398520067185,1398520067185,-0.220905,-0.168331,-9.881737,
28940,1398520067195,1398520067195,-0.228327,-0.159230,-9.887251,
28950,1398520067205,1398520067205,-0.224644,-0.175791,-9.899980,
28960,1398520067215,1398520067215,-0.217290,-0.175723,-9.894539,
28970,1398520067225,1398520067225,-0.232080,-0.155633,-9.896416,
28980,1398520067235,1398520067235,-0.230155,-0.157394,-9.885418,
28990,1398520067245,1398520067245,-0.213483,-0.182966,-9.881679,
29000,1398520067255,1398520067255,-0.231983,-0.153714,-9.881766,
29010,1398520067265,1398520067265,-0.222871,-0.164758,-9.896415,
29020,1398520067275,1398520067275,-0.226485,-0.159210,-9.885432,
29030,1398520067285,1398520067285,-0.224644,-0.175791,-9.899980,
29040,1398520067295,1398520067295,-0.232011,-0.153736,-9.885432,
29050,1398520067305,1398520067305,-0.224698,-0.150011,-9.881853,
29060,1398520067315,1398520067315,-0.217234,-0.164614,-9.876296,
29070,1398520067325,1398520067325,-0.224726,-0.161099,-9.896430,
29080,1398520067335,1398520067335,-0.232025,-0.161124,-9.894539,
29090,1398520067345,1398520067345,-0.228410,-0.157449,-9.896430,
29100,1398520067355,1398520067355,-0.231983,-0.151870,-9.879949,
29110,1398520067365,1398520067365,-0.246719,-0.146493,-9.889041,
29120,1398520067375,1398520067375,-0.228383,-0.164806,-9.900038,
29130,1398520067385,1398520067385,-0.221084,-0.164780,-9.901928,
29140,1398520067395,1398520067395,-0.232052,-0.151923,-9.889113,
29150,1398520067405,1398520067405,-0.224781,-0.161141,-9.903762,
29160,1398520067415,1398520067415,-0.244864,-0.157530,-9.896300,
29170,1398520067425,1398520067425,-0.217345,-0.175765,-9.901870,
29180,1398520067435,1398520067435,-0.217317,-0.170211,-9.892749,
29190,1398520067445,1398520067445,-0.228396,-0.155594,-9.892778,
29200,1398520067455,1398520067455,-0.213785,-0.164755,-9.903819,
29210,1398520067465,1398520067465,-0.243063,-0.153853,-9.896344,
29220,1398520067475,1398520067475,-0.228369,-0.159262,-9.892750,
29230,1398520067485,1398520067485,-0.220974,-0.173918,-9.896358,
29240,1398520067495,1398520067495,-0.222870,-0.157380,-9.889141,
29250,1398520067505,1398520067505,-0.222925,-0.153733,-9.892837,
29260,1398520067515,1398520067515,-0.228341,-0.157396,-9.887265,
29270,1398520067525,1398520067525,-0.220974,-0.166540,-9.889083,
29280,1398520067535,1398520067535,-0.239283,-0.159273,-9.885331,
29290,1398520067545,1398520067545,-0.228424,-0.162993,-9.903718,
29300,1398520067555,1398520067555,-0.222871,-0.164758,-9.896415,
29310,1398520067565,1398520067565,-0.224726,-0.161099,-9.896430,
29320,1398520067575,1398520067575,-0.222870,-0.162913,-9.894597,
29330,1398520067585,1398520067585,-0.222816,-0.179471,-9.903631,
29340,1398520067595,1398520067595,-0.226444,-0.161023,-9.881752,
29350,1398520067605,1398520067605,-0.217345,-0.166543,-9.892778,
29360,1398520067615,1398520067615,-0.224712,-0.162933,-9.896416,
29370,1398520067625,1398520067625,-0.224726,-0.157410,-9.892793,
29380,1398520067635,1398520067635,-0.224643,-0.161035,-9.885432,
29390,1398520067645,1398520067645,-0.228356,-0.168473,-9.900009,
29400,1398520067655,1398520067655,-0.220823,-0.183023,-9.885287,
29410,1398520067665,1398520067665,-0.224575,-0.172049,-9.887178,
29420,1398520067675,1398520067675,-0.232053,-0.164834,-9.901842,
29430,1398520067685,1398520067685,-0.235641,-0.164799,-9.892649,
29440,1398520067695,1398520067695,-0.228383,-0.164806,-9.900038,
29450,1398520067705,1398520067705,-0.228327,-0.157385,-9.885432,
29460,1398520067715,1398520067715,-0.215613,-0.161075,-9.900167,
29470,1398520067725,1398520067725,-0.228383,-0.164806,-9.900038,
29480,1398520067735,1398520067735,-0.239503,-0.157599,-9.912840,
29490,1398520067745,1398520067745,-0.241139,-0.159303,-9.888983,
29500,1398520067755,1398520067755,-0.224644,-0.168413,-9.892706,
29510,1398520067765,1398520067765,-0.217208,-0.181193,-9.888996,
29520,1398520067775,1398520067775,-0.222816,-0.172093,-9.896358,
29530,1398520067785,1398520067785,-0.235695,-0.151930,-9.887251,
29540,1398520067795,1398520067795,-0.215379,-0.177495,-9.885374,
29550,1398520067805,1398520067805,-0.220905,-0.175709,-9.889010,
29560,1398520067815,1398520067815,-0.217331,-0.172066,-9.896400,
29570,1398520067825,1398520067825,-0.222953,-0.164821,-9.907413,
29580,1398520067835,1398520067835,-0.237552,-0.172250,-9.910906,
29590,1398520067845,1398520067845,-0.228465,-0.161181,-9.907398,
29600,1398520067855,1398520067855,-0.235723,-0.161174,-9.900009,
29610,1398520067865,1398520067865,-0.243036,-0.157521,-9.896315,
29620,1398520067875,1398520067875,-0.228492,-0.146446,-9.896517,
29630,1398520067885,1398520067885,-0.217358,-0.161020,-9.889155,
29640,1398520067895,1398520067895,-0.235640,-0.161110,-9.889011,
29650,1398520067905,1398520067905,-0.232039,-0.164824,-9.900009,
29660,1398520067915,1398520067915,-0.235668,-0.153754,-9.885404,
29670,1398520067925,1398520067925,-0.224629,-0.157336,-9.879962,
29680,1398520067935,1398520067935,-0.232039,-0.153757,-9.889098,
29690,1398520067945,1398520067945,-0.217221,-0.168292,-9.878100,
29700,1398520067955,1398520067955,-0.224768,-0.161131,-9.901929,
29710,1398520067965,1398520067965,-0.232011,-0.157425,-9.889070,
29720,1398520067975,1398520067975,-0.224781,-0.157452,-9.900125,
29730,1398520067985,1398520067985,-0.228273,-0.175787,-9.896285,
29740,1398520067995,1398520067995,-0.222788,-0.168383,-9.889054,
29750,1398520068005,1398520068005,-0.222747,-0.173884,-9.889011,
29760,1398520068015,1398520068015,-0.228341,-0.159240,-9.889084,
29770,1398520068025,1398520068025,-0.224767,-0.153753,-9.894655,
29780,1398520068035,1398520068035,-0.239256,-0.162941,-9.885303,
29790,1398520068045,1398520068045,-0.232094,-0.164866,-9.907341,
29800,1398520068055,1398520068055,-0.237414,-0.164766,-9.885303,
29810,1398520068065,1398520068065,-0.237578,-0.153826,-9.896387,
29820,1398520068075,1398520068075,-0.224589,-0.175748,-9.892648,
29830,1398520068085,1398520068085,-0.222678,-0.171987,-9.878028,
29840,1398520068095,1398520068095,-0.220919,-0.173875,-9.889026,
29850,1398520068105,1398520068105,-0.228314,-0.166597,-9.892692,
29860,1398520068115,1398520068115,-0.222953,-0.159288,-9.901958,
29870,1398520068125,1398520068125,-0.224781,-0.161141,-9.903762,
29880,1398520068135,1398520068135,-0.221069,-0.153703,-9.889185,
29890,1398520068145,1398520068145,-0.222884,-0.153701,-9.887338,
29900,1398520068155,1398520068155,-0.213592,-0.168295,-9.881795,
29910,1398520068165,1398520068165,-0.220947,-0.175741,-9.894509,
29920,1398520068175,1398520068175,-0.239270,-0.168485,-9.892591,
29930,1398520068185,1398520068185,-0.228232,-0.172067,-9.887150,
29940,1398520068195,1398520068195,-0.239338,-0.151938,-9.885389,
29950,1398520068205,1398520068205,-0.230101,-0.164730,-9.885360,
29960,1398520068215,1398520068215,-0.235723,-0.157485,-9.896373,
29970,1398520068225,1398520068225,-0.217359,-0.179465,-9.907340,
29980,1398520068235,1398520068235,-0.220988,-0.175773,-9.900008,
29990,1398520068245,1398520068245,-0.230074,-0.168397,-9.885331,
30000,1398520068255,1398520068255,-0.224631,-0.173936,-9.896328,
30010,1398520068265,1398520068265,-0.231957,-0.175827,-9.899922,
30020,1398520068275,1398520068275,-0.230210,-0.153748,-9.889112,
30030,1398520068285,1398520068285,-0.235627,-0.161100,-9.887178,
30040,1398520068295,1398520068295,-0.237441,-0.157409,-9.881695,
30050,1398520068305,1398520068305,-0.221083,-0.159247,-9.896473,
30060,1398520068315,1398520068315,-0.235613,-0.161089,-9.885345,
30070,1398520068325,1398520068325,-0.235614,-0.172156,-9.896256,
30080,1398520068335,1398520068335,-0.217331,-0.168377,-9.892763,
30090,1398520068345,1398520068345,-0.224753,-0.157431,-9.896459,
30100,1398520068355,1398520068355,-0.232038,-0.150068,-9.885462,
30110,1398520068365,1398520068365,-0.228355,-0.161096,-9.892735,
30120,1398520068375,1398520068375,-0.237565,-0.153816,-9.894554,
30130,1398520068385,1398520068385,-0.237606,-0.153848,-9.900053,
30140,1398520068395,1398520068395,-0.235654,-0.159276,-9.889027,
30150,1398520068405,1398520068405,-0.224630,-0.172091,-9.894510,
30160,1398520068415,1398520068415,-0.217318,-0.181278,-9.903660,
30170,1398520068425,1398520068425,-0.224699,-0.164767,-9.896400,
30180,1398520068435,1398520068435,-0.235640,-0.157421,-9.885375,
30190,1398520068445,1398520068445,-0.231902,-0.166562,-9.883498,
30200,1398520068455,1398520068455,-0.235668,-0.162976,-9.894496,
30210,1398520068465,1398520068465,-0.228246,-0.172077,-9.888983,
30220,1398520068475,1398520068475,-0.228300,-0.157364,-9.881766,
30230,1398520068485,1398520068485,-0.239379,-0.153814,-9.892707,
30240,1398520068495,1398520068495,-0.224658,-0.173957,-9.899994,
30250,1398520068505,1398520068505,-0.228204,-0.175734,-9.887120,
30260,1398520068515,1398520068515,-0.235571,-0.159213,-9.878029,
30270,1398520068525,1398520068525,-0.239324,-0.157460,-9.889012,
30280,1398520068535,1398520068535,-0.228273,-0.164721,-9.885374,
30290,1398520068545,1398520068545,-0.220974,-0.173918,-9.896358,
30300,1398520068555,1398520068555,-0.239462,-0.153878,-9.903705,
30310,1398520068565,1398520068565,-0.224700,-0.175833,-9.907311,
30320,1398520068575,1398520068575,-0.228342,-0.164774,-9.894539,
30330,1398520068585,1398520068585,-0.235709,-0.155630,-9.892721,
30340,1398520068595,1398520068595,-0.230156,-0.168461,-9.896329,
30350,1398520068605,1398520068605,-0.228383,-0.164806,-9.900038,
30360,1398520068615,1398520068615,-0.222788,-0.172072,-9.892692,
30370,1398520068625,1398520068625,-0.228260,-0.177621,-9.896271,
30380,1398520068635,1398520068635,-0.222871,-0.168446,-9.900052,
30390,1398520068645,1398520068645,-0.224713,-0.168466,-9.901871,
30400,1398520068655,1398520068655,-0.210101,-0.172094,-9.907455,
30410,1398520068665,1398520068665,-0.224698,-0.157389,-9.889127,
30420,1398520068675,1398520068675,-0.217262,-0.173857,-9.889054,
30430,1398520068685,1398520068685,-0.224699,-0.164767,-9.896400,
30440,1398520068695,1398520068695,-0.224699,-0.164767,-9.896400,
30450,1398520068705,1398520068705,-0.217386,-0.172108,-9.903732,
30460,1398520068715,1398520068715,-0.217386,-0.168420,-9.900095,
30470,1398520068725,1398520068725,-0.224740,-0.159265,-9.896444,
30480,1398520068735,1398520068735,-0.226582,-0.157440,-9.896444,
30490,1398520068745,1398520068745,-0.222843,-0.168425,-9.896386,
30500,1398520068755,1398520068755,-0.217468,-0.157417,-9.900182,
30510,1398520068765,1398520068765,-0.231956,-0.157382,-9.881738,
30520,1398520068775,1398520068775,-0.221125,-0.164812,-9.907427,
30530,1398520068785,1398520068785,-0.228273,-0.164721,-9.885374,
30540,1398520068795,1398520068795,-0.224767,-0.159286,-9.900110,
30550,1398520068805,1398520068805,-0.228356,-0.168473,-9.900009,
30560,1398520068815,1398520068815,-0.232095,-0.168555,-9.910977,
30570,1398520068825,1398520068825,-0.224589,-0.168370,-9.885374,
30580,1398520068835,1398520068835,-0.219159,-0.172075,-9.896386,
30590,1398520068845,1398520068845,-0.217524,-0.166681,-9.916606,
30600,1398520068855,1398520068855,-0.239324,-0.153772,-9.885375,
30610,1398520068865,1398520068865,-0.224768,-0.161131,-9.901929,
30620,1398520068875,1398520068875,-0.228355,-0.157407,-9.889098,
30630,1398520068885,1398520068885,-0.224562,-0.179416,-9.892619,
30640,1398520068895,1398520068895,-0.217304,-0.175734,-9.896372,
30650,1398520068905,1398520068905,-0.217276,-0.175712,-9.892706,
30660,1398520068915,1398520068915,-0.230211,-0.161126,-9.896387,
30670,1398520068925,1398520068925,-0.224658,-0.172112,-9.898176,
30680,1398520068935,1398520068935,-0.226500,-0.172132,-9.899994,
30690,1398520068945,1398520068945,-0.213689,-0.181281,-9.907354,
30700,1398520068955,1398520068955,-0.239269,-0.161107,-9.885317,
30710,1398520068965,1398520068965,-0.220905,-0.172020,-9.885374,
30720,1398520068975,1398520068975,-0.228410,-0.157449,-9.896430,
30730,1398520068985,1398520068985,-0.215490,-0.181269,-9.903674,
30740,1398520068995,1398520068995,-0.228411,-0.168516,-9.907341,
30750,1398520069005,1398520069005,-0.226486,-0.166588,-9.892706,
30760,1398520069015,1398520069015,-0.235696,-0.161153,-9.896343,
30770,1398520069025,1398520069025,-0.224740,-0.164798,-9.901899,
30780,1398520069035,1398520069035,-0.231943,-0.166594,-9.888997,
30790,1398520069045,1398520069045,-0.232039,-0.157446,-9.892735,
30800,1398520069055,1398520069055,-0.237551,-0.153805,-9.892721,
30810,1398520069065,1398520069065,-0.221098,-0.168480,-9.907398,
30820,1398520069075,1398520069075,-0.222898,-0.164779,-9.900081,
30830,1398520069085,1398520069085,-0.243008,-0.153811,-9.889012,
30840,1398520069095,1398520069095,-0.242953,-0.157457,-9.885317,
30850,1398520069105,1398520069105,-0.242926,-0.159280,-9.883470,
30860,1398520069115,1398520069115,-0.224616,-0.168392,-9.889040,
30870,1398520069125,1398520069125,-0.213648,-0.183093,-9.903674,
30880,1398520069135,1398520069135,-0.228273,-0.164721,-9.885374,
30890,1398520069145,1398520069145,-0.232012,-0.166647,-9.898162,
30900,1398520069155,1398520069155,-0.224739,-0.151887,-9.889171,
30910,1398520069165,1398520069165,-0.230211,-0.164815,-9.900023,
30920,1398520069175,1398520069175,-0.232025,-0.159280,-9.892721,
30930,1398520069185,1398520069185,-0.224631,-0.177625,-9.899965,
30940,1398520069195,1398520069195,-0.221042,-0.155526,-9.887338,
30950,1398520069205,1398520069205,-0.237442,-0.168476,-9.892605,
30960,1398520069215,1398520069215,-0.237510,-0.166684,-9.899952,
30970,1398520069225,1398520069225,-0.230293,-0.155656,-9.901929,
30980,1398520069235,1398520069235,-0.230156,-0.168461,-9.896329,
30990,1398520069245,1398520069245,-0.226624,-0.164850,-9.909217,
31000,1398520069255,1398520069255,-0.221194,-0.164865,-9.916592,
31010,1398520069265,1398520069265,-0.230225,-0.164825,-9.901856,
31020,1398520069275,1398520069275,-0.221070,-0.166614,-9.901914,
31030,1398520069285,1398520069285,-0.239269,-0.153729,-9.878043,
31040,1398520069295,1398520069295,-0.228245,-0.161011,-9.878072,
31050,1398520069305,1398520069305,-0.237455,-0.157420,-9.883528,
31060,1398520069315,1398520069315,-0.224603,-0.177603,-9.896299,
31070,1398520069325,1398520069325,-0.232012,-0.161114,-9.892706,
31080,1398520069335,1398520069335,-0.237551,-0.161183,-9.899995,
31090,1398520069345,1398520069345,-0.222761,-0.168361,-9.885388,
31100,1398520069355,1398520069355,-0.228465,-0.159336,-9.905581,
31110,1398520069365,1398520069365,-0.213758,-0.175801,-9.911063,
31120,1398520069375,1398520069375,-0.228410,-0.159294,-9.898249,
31130,1398520069385,1398520069385,-0.232107,-0.150121,-9.894627,
31140,1398520069395,1398520069395,-0.237606,-0.153848,-9.900053,
31150,1398520069405,1398520069405,-0.228328,-0.164763,-9.892706,
31160,1398520069415,1398520069415,-0.230252,-0.157469,-9.898249,
31170,1398520069425,1398520069425,-0.224521,-0.179384,-9.887120,
31180,1398520069435,1398520069435,-0.228328,-0.168452,-9.896343,
31190,1398520069445,1398520069445,-0.242939,-0.155602,-9.881666,
31200,1398520069455,1398520069455,-0.243008,-0.151966,-9.887194,
31210,1398520069465,1398520069465,-0.231901,-0.161028,-9.878043,
31220,1398520069475,1398520069475,-0.220947,-0.175741,-9.894509,
31230,1398520069485,1398520069485,-0.217277,-0.179401,-9.896342,
31240,1398520069495,1398520069495,-0.221028,-0.161049,-9.890960,
31250,1398520069505,1398520069505,-0.232012,-0.172180,-9.903617,
31260,1398520069515,1398520069515,-0.230183,-0.161105,-9.892721,
31270,1398520069525,1398520069525,-0.222844,-0.175803,-9.903660,
31280,1398520069535,1398520069535,-0.237497,-0.168518,-9.899937,
31290,1398520069545,1398520069545,-0.224699,-0.164767,-9.896400,
31300,1398520069555,1398520069555,-0.246651,-0.153818,-9.887151,
31310,1398520069565,1398520069565,-0.235627,-0.159255,-9.885361,
31320,1398520069575,1398520069575,-0.221056,-0.164759,-9.898263,
31330,1398520069585,1398520069585,-0.228355,-0.161096,-9.892735,
31340,1398520069595,1398520069595,-0.217359,-0.168398,-9.896429,
31350,1398520069605,1398520069605,-0.228246,-0.172077,-9.888983,
31360,1398520069615,1398520069615,-0.222843,-0.164736,-9.892750,
31370,1398520069625,1398520069625,-0.221097,-0.150035,-9.889214,
31380,1398520069635,1398520069635,-0.217317,-0.166522,-9.889112,
31390,1398520069645,1398520069645,-0.230156,-0.164772,-9.892692,
31400,1398520069655,1398520069655,-0.232039,-0.161135,-9.896372,
31410,1398520069665,1398520069665,-0.230210,-0.153748,-9.889112,
31420,1398520069675,1398520069675,-0.224643,-0.157346,-9.881795,
31430,1398520069685,1398520069685,-0.231929,-0.164739,-9.885345,
31440,1398520069695,1398520069695,-0.220960,-0.168374,-9.889069,
31450,1398520069705,1398520069705,-0.217386,-0.168420,-9.900095,
31460,1398520069715,1398520069715,-0.224754,-0.168498,-9.907370,
31470,1398520069725,1398520069725,-0.228465,-0.157492,-9.903762,
31480,1398520069735,1398520069735,-0.230184,-0.164793,-9.896358,
31490,1398520069745,1398520069745,-0.228315,-0.173975,-9.899965,
31500,1398520069755,1398520069755,-0.224671,-0.161056,-9.889098,
31510,1398520069765,1398520069765,-0.221002,-0.173939,-9.900023,
31520,1398520069775,1398520069775,-0.221111,-0.153735,-9.894684,
31530,1398520069785,1398520069785,-0.217413,-0.164752,-9.900125,
31540,1398520069795,1398520069795,-0.222871,-0.175824,-9.907326,
31550,1398520069805,1398520069805,-0.222898,-0.161090,-9.896444,
31560,1398520069815,1398520069815,-0.235613,-0.157400,-9.881709,
31570,1398520069825,1398520069825,-0.228383,-0.172184,-9.907311,
31580,1398520069835,1398520069835,-0.217304,-0.179423,-9.900008,
31590,1398520069845,1398520069845,-0.228341,-0.159240,-9.889084,
31600,1398520069855,1398520069855,-0.228369,-0.162951,-9.896386,
31610,1398520069865,1398520069865,-0.224617,-0.173925,-9.894495,
31620,1398520069875,1398520069875,-0.224754,-0.161120,-9.900096,
31630,1398520069885,1398520069885,-0.230293,-0.153812,-9.900110,
31640,1398520069895,1398520069895,-0.217359,-0.168398,-9.896429,
31650,1398520069905,1398520069905,-0.213798,-0.166610,-9.907471,
31660,1398520069915,1398520069915,-0.222857,-0.170280,-9.900038,
31670,1398520069925,1398520069925,-0.232053,-0.159301,-9.896387,
31680,1398520069935,1398520069935,-0.235586,-0.166601,-9.887136,
31690,1398520069945,1398520069945,-0.224588,-0.162837,-9.879919,
31700,1398520069955,1398520069955,-0.219076,-0.166478,-9.879933,
31710,1398520069965,1398520069965,-0.217303,-0.164667,-9.885461,
31720,1398520069975,1398520069975,-0.221070,-0.164770,-9.900095,
31730,1398520069985,1398520069985,-0.228355,-0.157407,-9.889098,
31740,1398520069995,1398520069995,-0.224782,-0.164830,-9.907398,
31750,1398520070005,1398520070005,-0.215559,-0.179477,-9.911020,
31760,1398520070015,1398520070015,-0.222926,-0.164800,-9.903747,
31770,1398520070025,1398520070025,-0.243091,-0.153875,-9.900010,
31780,1398520070035,1398520070035,-0.232108,-0.157499,-9.901900,
31790,1398520070045,1398520070045,-0.221043,-0.175815,-9.907340,
31800,1398520070055,1398520070055,-0.237660,-0.142823,-9.896474,
31810,1398520070065,1398520070065,-0.243118,-0.146518,-9.896402,
31820,1398520070075,1398520070075,-0.228382,-0.151894,-9.887309,
31830,1398520070085,1398520070085,-0.239393,-0.153825,-9.894540,
31840,1398520070095,1398520070095,-0.231985,-0.175848,-9.903588,
31850,1398520070105,1398520070105,-0.220974,-0.173918,-9.896358,
31860,1398520070115,1398520070115,-0.228506,-0.150146,-9.901987,
31870,1398520070125,1398520070125,-0.235695,-0.153775,-9.889070,
31880,1398520070135,1398520070135,-0.231971,-0.179526,-9.905392,
31890,1398520070145,1398520070145,-0.231875,-0.179452,-9.892561,
31900,1398520070155,1398520070155,-0.222844,-0.172114,-9.900023,
31910,1398520070165,1398520070165,-0.224603,-0.168381,-9.887207,
