Index,Arrival_Time,Creation_Time,x,y,z
10700,1398519802043,1398519802043,-0.026480,-9.776142,0.002747,
10710,1398519802053,1398519802053,-0.024639,-9.774278,0.006383,
10720,1398519802063,1398519802063,-0.020915,-9.794493,-0.004482,
10730,1398519802073,1398519802073,-0.020997,-9.779803,-0.000933,
10740,1398519802083,1398519802083,-0.028185,-9.777900,0.017437,
10750,1398519802093,1398519802093,-0.020928,-9.788971,-0.000860,
10760,1398519802103,1398519802103,-0.006427,-9.779774,-0.008379,
10770,1398519802113,1398519802113,-0.013657,-9.783435,-0.000961,
10780,1398519802123,1398519802123,-0.021066,-9.785389,-0.015551,
10790,1398519802133,1398519802133,-0.020983,-9.779793,0.000900,
10800,1398519802143,1398519802143,-0.015581,-9.779829,-0.010139,
10810,1398519802153,1398519802153,-0.006428,-9.787150,-0.015651,
10820,1398519802163,1398519802163,-0.013739,-9.779810,-0.008321,
10830,1398519802173,1398519802173,-0.020983,-9.787169,-0.006373,
10840,1398519802183,1398519802183,-0.022920,-9.765133,0.000798,
10850,1398519802193,1398519802193,-0.024762,-9.765153,-0.001020,
10860,1398519802203,1398519802203,-0.013739,-9.776121,-0.004685,
10870,1398519802213,1398519802213,-0.017341,-9.783474,-0.004598,
10880,1398519802223,1398519802223,-0.024721,-9.778030,-0.008249,
10890,1398519802233,1398519802233,-0.015609,-9.783539,-0.017441,
10900,1398519802243,1398519802243,-0.024707,-9.772487,-0.000962,
10910,1398519802253,1398519802253,-0.006400,-9.783442,-0.008350,
10920,1398519802263,1398519802263,-0.020941,-9.779760,0.006398,
10930,1398519802273,1398519802273,-0.024639,-9.783499,-0.002708,
10940,1398519802283,1398519802283,-0.028419,-9.772548,-0.008264,
10950,1398519802293,1398519802293,-0.017340,-9.768721,0.009947,
10960,1398519802303,1398519802303,-0.017354,-9.777952,-0.000976,
10970,1398519802313,1398519802313,-0.026577,-9.770683,-0.004627,
10980,1398519802323,1398519802323,-0.028418,-9.765171,-0.000991,
10990,1398519802333,1398519802333,-0.020968,-9.772406,0.010005,
11000,1398519802343,1398519802343,-0.008173,-9.787096,-0.004641,
11010,1398519802353,1398519802353,-0.006317,-9.779689,0.006283,
11020,1398519802363,1398519802363,-0.008255,-9.772407,-0.001091,
11030,1398519802373,1398519802373,-0.002799,-9.783465,-0.015709,
11040,1398519802383,1398519802383,-0.017286,-9.783431,0.002733,
11050,1398519802393,1398519802393,-0.015540,-9.776110,-0.001005,
11060,1398519802403,1398519802403,-0.010069,-9.774249,-0.001063,
11070,1398519802413,1398519802413,-0.015486,-9.790820,-0.008220,
11080,1398519802423,1398519802423,-0.017395,-9.776139,-0.004656,
11090,1398519802433,1398519802433,-0.017424,-9.787226,-0.019230,
11100,1398519802443,1398519802443,-0.010001,-9.790793,-0.008263,
11110,1398519802453,1398519802453,-0.024803,-9.763340,-0.004700,
11120,1398519802463,1398519802463,-0.028698,-9.769085,-0.002394,
11130,1398519802473,1398519802473,-0.024973,-9.772702,0.003104,
11140,1398519802483,1398519802483,-0.004810,-9.787315,-0.004269,
11150,1398519802493,1398519802493,-0.021318,-9.785594,-0.009652,
11160,1398519802503,1398519802503,-0.017565,-9.783658,0.004966,
11170,1398519802513,1398519802513,-0.021496,-9.770979,-0.018931,
11180,1398519802523,1398519802523,-0.025028,-9.765368,0.003046,
11190,1398519802533,1398519802533,-0.028629,-9.772720,0.003133,
11200,1398519802543,1398519802543,-0.021373,-9.776416,-0.007892,
11210,1398519802553,1398519802553,-0.010307,-9.770755,0.010305,
11220,1398519802563,1398519802563,-0.006680,-9.787355,-0.009752,
11230,1398519802573,1398519802573,-0.010404,-9.776361,-0.007978,
11240,1398519802583,1398519802583,-0.021318,-9.787438,-0.011470,
11250,1398519802593,1398519802593,-0.015765,-9.787358,-0.002350,
11260,1398519802603,1398519802603,-0.010322,-9.779986,-0.000618,
11270,1398519802613,1398519802613,-0.025084,-9.780165,-0.018830,
11280,1398519802623,1398519802623,-0.021413,-9.763538,-0.000662,
11290,1398519802633,1398519802633,-0.021318,-9.785594,-0.009652,
11300,1398519802643,1398519802643,-0.021180,-9.783644,0.010493,
11310,1398519802653,1398519802653,-0.021318,-9.787438,-0.011470,
11320,1398519802663,1398519802663,-0.014019,-9.783725,-0.009724,
11330,1398519802673,1398519802673,-0.021318,-9.787438,-0.011470,
11340,1398519802683,1398519802683,-0.023200,-9.769048,-0.000605,
11350,1398519802693,1398519802693,-0.024569,-9.772381,0.017365,
11360,1398519802703,1398519802703,-0.017437,-9.783548,-0.017427,
11370,1398519802713,1398519802713,-0.015664,-9.774361,-0.015681,
11380,1398519802723,1398519802723,-0.013849,-9.776207,-0.019346,
11390,1398519802733,1398519802733,-0.032006,-9.774357,-0.000890,
11400,1398519802743,1398519802743,-0.024639,-9.776122,0.004565,
11410,1398519802753,1398519802753,-0.013643,-9.787112,-0.002765,
11420,1398519802763,1398519802763,-0.021065,-9.776168,-0.006460,
11430,1398519802773,1398519802773,-0.024818,-9.776260,-0.019260,
11440,1398519802783,1398519802783,-0.021078,-9.768802,-0.001020,
11450,1398519802793,1398519802793,-0.017368,-9.776118,-0.000991,
11460,1398519802803,1398519802803,-0.013795,-9.779852,-0.015652,
11470,1398519802813,1398519802813,-0.006386,-9.779742,-0.002881,
11480,1398519802823,1398519802823,-0.013794,-9.770632,-0.006561,
11490,1398519802833,1398519802833,-0.021162,-9.779931,-0.022925,
11500,1398519802843,1398519802843,-0.021093,-9.776189,-0.010125,
11510,1398519802853,1398519802853,-0.021011,-9.787190,-0.010038,
11520,1398519802863,1398519802863,-0.020969,-9.776093,0.006369,
11530,1398519802873,1398519802873,-0.008338,-9.776158,-0.015724,
11540,1398519802883,1398519802883,-0.024667,-9.783521,-0.006373,
11550,1398519802893,1398519802893,-0.021161,-9.772554,-0.015652,
11560,1398519802903,1398519802903,-0.031938,-9.783525,-0.000818,
11570,1398519802913,1398519802913,-0.026536,-9.779873,-0.008220,
11580,1398519802923,1398519802923,-0.028712,-9.772784,-0.007863,
11590,1398519802933,1398519802933,-0.025028,-9.772745,-0.004226,
11600,1398519802943,1398519802943,-0.021317,-9.776373,-0.000561,
11610,1398519802953,1398519802953,-0.023283,-9.776488,-0.018873,
11620,1398519802963,1398519802963,-0.010363,-9.783707,-0.009753,
11630,1398519802973,1398519802973,-0.026801,-9.765335,0.010391,
11640,1398519802983,1398519802983,-0.021345,-9.776395,-0.004226,
11650,1398519802993,1398519802993,-0.023173,-9.772715,-0.000576,
11660,1398519803003,1398519803003,-0.028630,-9.780097,-0.004140,
11670,1398519803013,1398519803013,-0.024988,-9.780090,-0.006001,
11680,1398519803023,1398519803023,-0.028644,-9.780108,-0.005972,
11690,1398519803033,1398519803033,-0.006680,-9.794733,-0.017025,
11700,1398519803043,1398519803043,-0.014005,-9.780025,-0.004255,
11710,1398519803053,1398519803053,-0.021236,-9.791063,-0.004110,
11720,1398519803063,1398519803063,-0.024960,-9.783757,-0.005972,
11730,1398519803073,1398519803073,-0.025166,-9.769163,-0.018917,
11740,1398519803083,1398519803083,-0.017593,-9.778146,0.006755,
11750,1398519803093,1398519803093,-0.017661,-9.776355,-0.000590,
11760,1398519803103,1398519803103,-0.013937,-9.791038,-0.006001,
11770,1398519803113,1398519803113,-0.017661,-9.776355,-0.000590,
11780,1398519803123,1398519803123,-0.010349,-9.778164,-0.002465,
11790,1398519803133,1398519803133,-0.028575,-9.776366,0.006827,
11800,1398519803143,1398519803143,-0.028616,-9.778243,-0.000489,
11810,1398519803153,1398519803153,-0.017566,-9.789190,-0.000488,
11820,1398519803163,1398519803163,-0.010254,-9.800220,-0.011455,
11830,1398519803173,1398519803173,-0.021358,-9.770872,-0.000604,
11840,1398519803183,1398519803183,-0.019407,-9.787366,-0.000488,
11850,1398519803193,1398519803193,-0.028712,-9.772784,-0.007863,
11860,1398519803203,1398519803203,-0.025055,-9.765389,-0.000619,
11870,1398519803213,1398519803213,-0.021372,-9.772727,-0.004255,
11880,1398519803223,1398519803223,-0.015888,-9.776389,-0.007935,
11890,1398519803233,1398519803233,-0.030485,-9.772751,-0.000518,
11900,1398519803243,1398519803243,-0.025084,-9.772788,-0.011557,
11910,1398519803253,1398519803253,-0.021317,-9.772685,0.003075,
11920,1398519803263,1398519803263,-0.024974,-9.776391,-0.000532,
11930,1398519803273,1398519803273,-0.030444,-9.772719,0.004980,
11940,1398519803283,1398519803283,-0.017785,-9.776451,-0.017084,
11950,1398519803293,1398519803293,-0.008577,-9.787418,-0.018901,
11960,1398519803303,1398519803303,-0.021249,-9.787385,-0.002307,
11970,1398519803313,1398519803313,-0.015766,-9.794735,-0.009623,
11980,1398519803323,1398519803323,-0.014005,-9.780025,-0.004255,
11990,1398519803333,1398519803333,-0.013992,-9.787392,-0.009695,
12000,1398519803343,1398519803343,-0.025083,-9.765411,-0.004284,
12010,1398519803353,1398519803353,-0.021304,-9.783739,-0.006001,
12020,1398519803363,1398519803363,-0.021235,-9.783686,0.003162,
12030,1398519803373,1398519803373,-0.008399,-9.800189,-0.007804,
12040,1398519803383,1398519803383,-0.024864,-9.787372,0.003220,
12050,1398519803393,1398519803393,-0.017662,-9.780044,-0.004226,
12060,1398519803403,1398519803403,-0.008453,-9.785479,-0.000589,
12070,1398519803413,1398519803413,-0.023173,-9.772715,-0.000576,
12080,1398519803423,1398519803423,-0.003010,-9.794704,-0.015221,
12090,1398519803433,1398519803433,-0.025043,-9.785666,-0.018786,
12100,1398519803443,1398519803443,-0.023255,-9.772779,-0.011572,
12110,1398519803453,1398519803453,-0.019599,-9.772760,-0.011600,
12120,1398519803463,1398519803463,-0.024960,-9.778225,-0.000518,
12130,1398519803473,1398519803473,0.004329,-9.794647,-0.011613,
12140,1398519803483,1398519803483,-0.026692,-9.783691,0.006871,
12150,1398519803493,1398519803493,-0.015957,-9.776442,-0.017098,
12160,1398519803503,1398519803503,-0.015806,-9.783702,-0.004211,
12170,1398519803513,1398519803513,-0.021372,-9.769039,-0.000619,
12180,1398519803523,1398519803523,-0.025056,-9.776455,-0.011528,
12190,1398519803533,1398519803533,-0.015779,-9.783681,-0.000546,
12200,1398519803543,1398519803543,-0.015847,-9.780046,-0.006073,
12210,1398519803553,1398519803553,-0.021289,-9.768975,0.010377,
12220,1398519803563,1398519803563,-0.017717,-9.780087,-0.011557,
12230,1398519803573,1398519803573,-0.021400,-9.776437,-0.011557,
12240,1398519803583,1398519803583,-0.023022,-9.787352,0.005038,
12250,1398519803593,1398519803593,-0.017510,-9.787304,0.008661,
12260,1398519803603,1398519803603,-0.024973,-9.772702,0.003104,
12270,1398519803613,1398519803613,-0.014170,-9.772777,-0.018974,
12280,1398519803623,1398519803623,-0.017771,-9.769063,-0.007978,
12290,1398519803633,1398519803633,-0.010157,-9.790924,0.010465,
12300,1398519803643,1398519803643,-0.017661,-9.776355,-0.000590,
12310,1398519803653,1398519803653,-0.021304,-9.778207,-0.000546,
12320,1398519803663,1398519803663,-0.024904,-9.770805,0.014086,
12330,1398519803673,1398519803673,-0.043309,-9.772835,-0.004083,
12340,1398519803683,1398519803683,-0.015875,-9.778222,-0.007920,
12350,1398519803693,1398519803693,-0.023173,-9.776403,-0.004212,
12360,1398519803703,1398519803703,-0.019627,-9.776470,-0.018902,
12370,1398519803713,1398519803713,-0.024864,-9.787372,0.003220,
12380,1398519803723,1398519803723,-0.010363,-9.785551,-0.011571,
12390,1398519803733,1398519803733,-0.028588,-9.776377,0.004995,
12400,1398519803743,1398519803743,-0.017579,-9.776292,0.010406,
12410,1398519803753,1398519803753,-0.024918,-9.776348,0.006798,
12420,1398519803763,1398519803763,-0.004728,-9.790939,0.003091,
12430,1398519803773,1398519803773,-0.026773,-9.765313,0.014057,
12440,1398519803783,1398519803783,-0.015806,-9.776325,0.003061,
12450,1398519803793,1398519803793,-0.026692,-9.778159,0.012325,
12460,1398519803803,1398519803803,-0.017703,-9.780075,-0.009724,
12470,1398519803813,1398519803813,-0.019516,-9.769009,0.003032,
12480,1398519803823,1398519803823,-0.014088,-9.776401,-0.011614,
12490,1398519803833,1398519803833,-0.015807,-9.791079,-0.011484,
12500,1398519803843,1398519803843,-0.010377,-9.776340,-0.004313,
12510,1398519803853,1398519803853,-0.019379,-9.779967,0.010450,
12520,1398519803863,1398519803863,-0.026843,-9.770900,-0.000561,
12530,1398519803873,1398519803873,-0.028753,-9.769128,-0.009725,
12540,1398519803883,1398519803883,-0.021509,-9.761768,-0.011673,
12550,1398519803893,1398519803893,-0.030650,-9.769190,-0.018874,
12560,1398519803903,1398519803903,-0.021441,-9.765404,-0.006146,
12570,1398519803913,1398519803913,-0.025056,-9.769078,-0.004255,
12580,1398519803923,1398519803923,-0.015943,-9.769054,-0.007993,
12590,1398519803933,1398519803933,-0.017565,-9.778125,0.010421,
12600,1398519803943,1398519803943,-0.021180,-9.783644,0.010493,
12610,1398519803953,1398519803953,-0.023228,-9.776445,-0.011543,
12620,1398519803963,1398519803963,-0.034278,-9.765498,-0.011543,
12630,1398519803973,1398519803973,-0.025029,-9.776434,-0.007863,
12640,1398519803983,1398519803983,-0.035778,-9.791071,0.007001,
12650,1398519803993,1398519803993,-0.036093,-9.765496,-0.009696,
12660,1398519804003,1398519804003,-0.015779,-9.791058,-0.007819,
12670,1398519804013,1398519804013,-0.002942,-9.794651,-0.006058,
12680,1398519804023,1398519804023,-0.028794,-9.765471,-0.011586,
12690,1398519804033,1398519804033,-0.026857,-9.776443,-0.007848,
12700,1398519804043,1398519804043,-0.010253,-9.787310,0.001272,
12710,1398519804053,1398519804053,-0.003037,-9.779972,-0.004341,
12720,1398519804063,1398519804063,-0.014033,-9.776359,-0.004284,
12730,1398519804073,1398519804073,-0.026843,-9.770900,-0.000561,
12740,1398519804083,1398519804083,-0.037893,-9.759952,-0.000562,
12750,1398519804093,1398519804093,-0.025001,-9.772724,-0.000561,
12760,1398519804103,1398519804103,-0.030677,-9.765523,-0.018903,
12770,1398519804113,1398519804113,-0.025139,-9.770986,-0.017070,
12780,1398519804123,1398519804123,-0.014006,-9.783714,-0.007891,
12790,1398519804133,1398519804133,-0.014020,-9.785569,-0.011542,
12800,1398519804143,1398519804143,-0.025111,-9.769120,-0.011586,
12810,1398519804153,1398519804153,-0.015915,-9.769033,-0.004327,
12820,1398519804163,1398519804163,-0.013854,-9.785441,0.010450,
12830,1398519804173,1398519804173,-0.010239,-9.783611,0.006741,
12840,1398519804183,1398519804183,-0.010391,-9.789261,-0.018872,
12850,1398519804193,1398519804193,-0.017635,-9.791087,-0.011470,
12860,1398519804203,1398519804203,-0.032299,-9.769061,0.004965,
12870,1398519804213,1398519804213,-0.025070,-9.769089,-0.006088,
12880,1398519804223,1398519804223,-0.019627,-9.780159,-0.022538,
12890,1398519804233,1398519804233,-0.028672,-9.785662,-0.015092,
12900,1398519804243,1398519804243,-0.028575,-9.787432,-0.004082,
12910,1398519804253,1398519804253,-0.028588,-9.776377,0.004995,
12920,1398519804263,1398519804263,-0.017606,-9.780001,0.003105,
12930,1398519804273,1398519804273,-0.010295,-9.798408,-0.015135,
12940,1398519804283,1398519804283,-0.024850,-9.785517,0.006871,
12950,1398519804293,1398519804293,-0.024987,-9.774557,-0.000547,
12960,1398519804303,1398519804303,-0.015889,-9.780077,-0.011571,
12970,1398519804313,1398519804313,-0.017579,-9.783669,0.003134,
12980,1398519804323,1398519804323,-0.028630,-9.780097,-0.004140,
12990,1398519804333,1398519804333,-0.021249,-9.789229,-0.004125,
13000,1398519804343,1398519804343,-0.024919,-9.787414,-0.004111,
13010,1398519804353,1398519804353,-0.019407,-9.776300,0.010421,
13020,1398519804363,1398519804363,-0.015861,-9.783744,-0.011542,
13030,1398519804373,1398519804373,-0.025029,-9.776434,-0.007863,
13040,1398519804383,1398519804383,-0.021400,-9.769060,-0.004284,
13050,1398519804393,1398519804393,-0.015916,-9.776410,-0.011600,
13060,1398519804403,1398519804403,-0.021290,-9.776352,0.003104,
13070,1398519804413,1398519804413,-0.021455,-9.772791,-0.015251,
13080,1398519804423,1398519804423,-0.019435,-9.783698,-0.000517,
13090,1398519804433,1398519804433,-0.013978,-9.787381,-0.007862,
13100,1398519804443,1398519804443,-0.024933,-9.789268,-0.007761,
13110,1398519804453,1398519804453,-0.014005,-9.780025,-0.004255,
13120,1398519804463,1398519804463,-0.013951,-9.787360,-0.004197,
13130,1398519804473,1398519804473,-0.021331,-9.778228,-0.004212,
13140,1398519804483,1398519804483,-0.006666,-9.787345,-0.007920,
13150,1398519804493,1398519804493,-0.024933,-9.785581,-0.004125,
13160,1398519804503,1398519804503,-0.023105,-9.791103,-0.009594,
13170,1398519804513,1398519804513,-0.017594,-9.794744,-0.009608,
13180,1398519804523,1398519804523,-0.025056,-9.776455,-0.011528,
13190,1398519804533,1398519804533,-0.024987,-9.770869,0.003090,
13200,1398519804543,1398519804543,-0.028547,-9.772656,0.014129,
13210,1398519804553,1398519804553,-0.010322,-9.787363,-0.007891,
13220,1398519804563,1398519804563,-0.017744,-9.772731,-0.007949,
13230,1398519804573,1398519804573,-0.015915,-9.769033,-0.004327,
13240,1398519804583,1398519804583,-0.015889,-9.780077,-0.011571,
13250,1398519804593,1398519804593,-0.021386,-9.776426,-0.009724,
13260,1398519804603,1398519804603,-0.010335,-9.778152,-0.000633,
13270,1398519804613,1398519804613,-0.015889,-9.780077,-0.011571,
13280,1398519804623,1398519804623,-0.010349,-9.780007,-0.004284,
13290,1398519804633,1398519804633,-0.021372,-9.772727,-0.004255,
13300,1398519804643,1398519804643,-0.019613,-9.765394,-0.006160,
13310,1398519804653,1398519804653,-0.024904,-9.772650,0.012268,
13320,1398519804663,1398519804663,-0.032340,-9.769093,-0.000533,
13330,1398519804673,1398519804673,-0.024974,-9.787457,-0.011441,
13340,1398519804683,1398519804683,-0.017689,-9.780065,-0.007891,
13350,1398519804693,1398519804693,-0.025056,-9.769078,-0.004255,
13360,1398519804703,1398519804703,-0.019463,-9.794785,-0.015092,
13370,1398519804713,1398519804713,-0.025084,-9.772788,-0.011557,
13380,1398519804723,1398519804723,-0.010349,-9.776320,-0.000647,
13390,1398519804733,1398519804733,-0.015710,-9.785472,0.006799,
13400,1398519804743,1398519804743,-0.008522,-9.792908,-0.017025,
13410,1398519804753,1398519804753,-0.019532,-9.789306,-0.018801,
13420,1398519804763,1398519804763,-0.019517,-9.770853,0.001214,
13430,1398519804773,1398519804773,-0.025001,-9.776412,-0.004198,
13440,1398519804783,1398519804783,-0.021400,-9.772749,-0.007921,
13450,1398519804793,1398519804793,-0.017661,-9.776355,-0.000590,
13460,1398519804803,1398519804803,-0.013992,-9.789236,-0.011513,
13470,1398519804813,1398519804813,-0.021482,-9.765435,-0.011644,
13480,1398519804823,1398519804823,-0.017744,-9.780107,-0.015222,
13490,1398519804833,1398519804833,-0.006776,-9.783742,-0.018945,
13500,1398519804843,1398519804843,-0.028616,-9.770865,0.006784,
13510,1398519804853,1398519804853,-0.015793,-9.791068,-0.009651,
13520,1398519804863,1398519804863,-0.015847,-9.768980,0.004836,
13530,1398519804873,1398519804873,-0.023146,-9.787447,-0.011456,
13540,1398519804883,1398519804883,-0.021373,-9.780104,-0.011528,
13550,1398519804893,1398519804893,-0.015793,-9.791068,-0.009651,
13560,1398519804903,1398519804903,-0.030595,-9.765459,-0.007907,
13570,1398519804913,1398519804913,-0.021427,-9.769081,-0.007950,
13580,1398519804923,1398519804923,-0.014060,-9.765314,0.002960,
13590,1398519804933,1398519804933,-0.024987,-9.770869,0.003090,
13600,1398519804943,1398519804943,-0.006749,-9.785564,-0.017098,
13610,1398519804953,1398519804953,-0.021277,-9.785563,-0.004154,
13620,1398519804963,1398519804963,-0.010308,-9.787353,-0.006058,
13630,1398519804973,1398519804973,-0.006666,-9.787345,-0.007920,
13640,1398519804983,1398519804983,-0.014032,-9.772670,-0.000647,
13650,1398519804993,1398519804993,-0.028699,-9.776463,-0.009667,
13660,1398519805003,1398519805003,-0.015929,-9.770888,-0.007978,
13670,1398519805013,1398519805013,-0.030307,-9.787366,0.008761,
13680,1398519805023,1398519805023,-0.034127,-9.772758,0.001343,
13690,1398519805033,1398519805033,-0.014006,-9.785558,-0.009709,
13700,1398519805043,1398519805043,-0.021262,-9.778174,0.004952,
13710,1398519805053,1398519805053,-0.003038,-9.791037,-0.015250,
13720,1398519805063,1398519805063,-0.019435,-9.783698,-0.000517,
13730,1398519805073,1398519805073,-0.023214,-9.770903,-0.004255,
13740,1398519805083,1398519805083,-0.021235,-9.776309,0.010435,
13750,1398519805093,1398519805093,-0.013895,-9.779941,0.010407,
13760,1398519805103,1398519805103,-0.014088,-9.780089,-0.015251,
13770,1398519805113,1398519805113,-0.006749,-9.783721,-0.015279,
13780,1398519805123,1398519805123,-0.008589,-9.770831,-0.004370,
13790,1398519805133,1398519805133,-0.013937,-9.787350,-0.002364,
13800,1398519805143,1398519805143,-0.037825,-9.769119,-0.000489,
13810,1398519805153,1398519805153,-0.024933,-9.785581,-0.004125,
13820,1398519805163,1398519805163,-0.032368,-9.765426,-0.000562,
13830,1398519805173,1398519805173,-0.023228,-9.769069,-0.004270,
13840,1398519805183,1398519805183,-0.030512,-9.770928,-0.002365,
13850,1398519805193,1398519805193,-0.010514,-9.776446,-0.022639,
13860,1398519805203,1398519805203,-0.028657,-9.772742,-0.000532,
13870,1398519805213,1398519805213,-0.021373,-9.783792,-0.015164,
13880,1398519805223,1398519805223,-0.013978,-9.776316,0.003047,
13890,1398519805233,1398519805233,-0.024878,-9.785538,0.003206,
13900,1398519805243,1398519805243,-0.006777,-9.791119,-0.026217,
13910,1398519805253,1398519805253,-0.019462,-9.780031,-0.000546,
13920,1398519805263,1398519805263,-0.015820,-9.778180,-0.000590,
13930,1398519805273,1398519805273,-0.015875,-9.785599,-0.015193,
13940,1398519805283,1398519805283,-0.014143,-9.772755,-0.015309,
13950,1398519805293,1398519805293,-0.021290,-9.776352,0.003104,
13960,1398519805303,1398519805303,-0.017689,-9.776377,-0.004255,
13970,1398519805313,1398519805313,-0.023228,-9.769069,-0.004270,
13980,1398519805323,1398519805323,-0.010363,-9.774486,-0.000662,
13990,1398519805333,1398519805333,-0.028657,-9.765365,0.006740,
14000,1398519805343,1398519805343,-0.021373,-9.780104,-0.011528,
14010,1398519805353,1398519805353,-0.025028,-9.772745,-0.004226,
14020,1398519805363,1398519805363,-0.023228,-9.780134,-0.015179,
14030,1398519805373,1398519805373,-0.017689,-9.783753,-0.011528,
14040,1398519805383,1398519805383,-0.010295,-9.792874,-0.009680,
14050,1398519805393,1398519805393,-0.032285,-9.765362,0.010434,
14060,1398519805403,1398519805403,-0.010322,-9.783675,-0.004255,
14070,1398519805413,1398519805413,-0.026885,-9.780152,-0.015150,
14080,1398519805423,1398519805423,-0.014074,-9.770858,-0.004327,
14090,1398519805433,1398519805433,-0.010431,-9.770850,-0.006189,
14100,1398519805443,1398519805443,-0.013978,-9.780005,-0.000589,
14110,1398519805453,1398519805453,-0.010446,-9.787458,-0.024385,
14120,1398519805463,1398519805463,-0.023228,-9.770913,-0.006088,
14130,1398519805473,1398519805473,-0.032286,-9.776427,-0.000475,
14140,1398519805483,1398519805483,-0.014116,-9.780110,-0.018916,
14150,1398519805493,1398519805493,-0.025056,-9.769078,-0.004255,
14160,1398519805503,1398519805503,-0.021263,-9.783708,-0.000503,
14170,1398519805513,1398519805513,-0.019545,-9.778251,-0.009724,
14180,1398519805523,1398519805523,-0.026802,-9.776400,-0.000518,
14190,1398519805533,1398519805533,-0.021235,-9.783686,0.003162,
14200,1398519805543,1398519805543,-0.010349,-9.776320,-0.000647,
14210,1398519805553,1398519805553,-0.021317,-9.776373,-0.000561,
14220,1398519805563,1398519805563,-0.021317,-9.776373,-0.000561,
14230,1398519805573,1398519805573,-0.019408,-9.791054,-0.004125,
14240,1398519805583,1398519805583,-0.014006,-9.783714,-0.007891,
14250,1398519805593,1398519805593,-0.021345,-9.772706,-0.000590,
14260,1398519805603,1398519805603,-0.025001,-9.778256,-0.006016,
14270,1398519805613,1398519805613,-0.021195,-9.794720,-0.002249,
14280,1398519805623,1398519805623,-0.021263,-9.780019,0.003133,
14290,1398519805633,1398519805633,-0.021290,-9.785573,-0.005986,
14300,1398519805643,1398519805643,-0.010322,-9.785519,-0.006073,
14310,1398519805653,1398519805653,-0.023215,-9.783812,-0.016983,
14320,1398519805663,1398519805663,-0.017772,-9.776441,-0.015251,
14330,1398519805673,1398519805673,-0.017784,-9.763541,-0.004356,
14340,1398519805683,1398519805683,-0.017703,-9.774543,-0.004270,
14350,1398519805693,1398519805693,-0.021483,-9.772812,-0.018917,
14360,1398519805703,1398519805703,-0.030513,-9.772772,-0.004183,
14370,1398519805713,1398519805713,-0.021400,-9.776437,-0.011557,
14380,1398519805723,1398519805723,-0.017606,-9.778157,0.004923,
14390,1398519805733,1398519805733,-0.026966,-9.769151,-0.015237,
14400,1398519805743,1398519805743,-0.028670,-9.761687,0.008544,
14410,1398519805753,1398519805753,-0.023187,-9.780103,-0.009681,
14420,1398519805763,1398519805763,-0.006776,-9.780053,-0.015308,
14430,1398519805773,1398519805773,-0.015943,-9.776431,-0.015265,
14440,1398519805783,1398519805783,0.000578,-9.779985,-0.009868,
14450,1398519805793,1398519805793,-0.001196,-9.794705,-0.017068,
14460,1398519805803,1398519805803,-0.006748,-9.780032,-0.011643,
14470,1398519805813,1398519805813,-0.014088,-9.772713,-0.007978,
14480,1398519805823,1398519805823,-0.015888,-9.776389,-0.007935,
14490,1398519805833,1398519805833,-0.006625,-9.791001,-0.006058,
14500,1398519805843,1398519805843,-0.017661,-9.776355,-0.000590,
14510,1398519805853,1398519805853,-0.014088,-9.776401,-0.011614,
14520,1398519805863,1398519805863,-0.021427,-9.765393,-0.004313,
14530,1398519805873,1398519805873,-0.017689,-9.772688,-0.000619,
14540,1398519805883,1398519805883,-0.008508,-9.787365,-0.009738,
14550,1398519805893,1398519805893,-0.014061,-9.783756,-0.015222,
14560,1398519805903,1398519805903,-0.010418,-9.770840,-0.004356,
14570,1398519805913,1398519805913,-0.017524,-9.783626,0.010464,
14580,1398519805923,1398519805923,-0.025166,-9.774695,-0.024371,
14590,1398519805933,1398519805933,-0.013923,-9.787338,-0.000532,
14600,1398519805943,1398519805943,-0.014006,-9.783714,-0.007891,
14610,1398519805953,1398519805953,-0.023201,-9.776424,-0.007877,
14620,1398519805963,1398519805963,-0.015862,-9.787433,-0.015178,
14630,1398519805973,1398519805973,-0.006694,-9.787367,-0.011585,
14640,1398519805983,1398519805983,-0.019517,-9.772697,-0.000604,
14650,1398519805993,1398519805993,-0.015738,-9.791025,-0.002321,
14660,1398519806003,1398519806003,-0.017800,-9.783838,-0.026189,
14670,1398519806013,1398519806013,-0.010446,-9.785615,-0.022567,
14680,1398519806023,1398519806023,-0.032313,-9.765383,0.006769,
14690,1398519806033,1398519806033,-0.028726,-9.769107,-0.006059,
14700,1398519806043,1398519806043,-0.019544,-9.769030,-0.000633,
14710,1398519806053,1398519806053,-0.021345,-9.780083,-0.007863,
14720,1398519806063,1398519806063,-0.023132,-9.778215,-0.000532,
14730,1398519806073,1398519806073,-0.021345,-9.776395,-0.004226,
14740,1398519806083,1398519806083,-0.017580,-9.794733,-0.007775,
14750,1398519806093,1398519806093,-0.023310,-9.761756,-0.007993,
14760,1398519806103,1398519806103,-0.017716,-9.772709,-0.004284,
14770,1398519806113,1398519806113,-0.010404,-9.780050,-0.011614,
14780,1398519806123,1398519806123,-0.025001,-9.772724,-0.000561,
14790,1398519806133,1398519806133,-0.010281,-9.791019,-0.006029,
14800,1398519806143,1398519806143,-0.024946,-9.776370,0.003133,
14810,1398519806153,1398519806153,-0.008631,-9.780084,-0.018959,
14820,1398519806163,1398519806163,-0.021468,-9.765425,-0.009811,
